url,title_url,title,short_content,tags
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838921.html,清洁能源建设运行有了“度量衡”,日前，据国家能源局网站消息，国家能源局向浙江、四川、西藏、甘肃、宁夏、青海六省区印发通知，决定建立清洁能源示范省（区）建设运行情况监测评价体系。而此次监测评价结果将用于指导各省（区）清洁能源项目建设规模及产业政策调整。,科技-产业动态-滚动
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827851.html,我半导体量子芯片研制首次实现三量子比特逻辑门,记者从中国科学技术大学获悉，该校郭光灿院士团队近期在半导体量子芯片研制方面再获新进展，创新性地制备了半导体六量子点芯片，在国际上首次实现了半导体体系中的三量子比特逻辑门操控，为未来研制集成化半导体量子芯片迈出坚实一步。国际应用物理学权威期刊《物理评论应用》日前发表了该成果。,滚动-科技-科学界
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827844.html,我国商用卫星物联网计划启动,在国内许多城市普及的共享单车，有时也会遇到尴尬：如果到了网络地面基站覆盖不到的地方，就难以使用；我国在海外的许多重要资产，如海外工程机械、海上钻井平台、石油电力管线和远洋邮轮等，对它们的实时有效管控还不能完全实现。这一切都需要一个强大的全球数据网络来支持。,科技-科学界-航空・航天
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827838.html,基因表达模式或可精准确定死者死亡时间,英国《自然・通讯》杂志近日发表的一篇遗传学论文称，欧洲科学家根据生物库的数据分析表明，死亡引起的不同组织的基因表达变化，将可用于估计死者的死亡时间。该研究认为，通过分析少量可用的组织（如肺或皮肤组织），即可精准确定死亡时间，这或将对法医鉴定产生一定影响。,科技-科学界-滚动
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827780.html,环绕超大黑洞的旋转气云首次现身,根据观测数据描绘的环绕超大黑洞的“甜圈”状气云图片由日本国立天文台提供	一个以今西昌俊为主的日本国立天文台和鹿儿岛大学的研究小组，通过观测螺旋星系M77的中心核，捕捉到了环绕超大黑洞的半径约20光年的“甜圈”状分子气体，并首次清晰地观测到分子气体以黑洞为中心旋转的情形。	宇宙中几乎所有星系中心都存在巨大的黑洞，这些超大黑洞的质量是太阳的数十倍至数亿倍，与其所在星系整体的质量相关联。,滚动-科学界-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0214/c1007-29824637.html,"我国首颗教育共享卫星""少年星一号""拍回地球照片",少年星一号拍摄的地球照片	人民网北京2月14日电（赵竹青）记者从卫星研制方“九天微星”获悉，我国首颗教育共享卫星“少年星一号”目前已完成在轨测试，正式进入运行阶段，并向建有卫星测控分站的中小学校和教育机构交付使用。	“少年星一号”是由中国宋庆龄基金会、中国科学技术协会和中国教育学会联合发起的“中国少年微星计划”的一部分，旨在为全国中小学生提供测控真实卫星的体验，唤醒学生对未知以及未来的深层探索兴趣。,滚动-独家-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815053.html,咸阳发现秦代“国库” 还原帝国富庶辉煌,带有刻字的石磬残块		秦咸阳城胡家沟建筑遗址	唐人杜牧曾在《阿房宫赋》中用“秦爱纷奢”来描述秦帝国的富庶。经过两年多的发掘，考古工作者在秦咸阳城遗址北区发现秦代大型国家府库遗存，数量庞大、做工精细的编磬见证了秦帝国的辉煌富庶。,滚动-科技-产业动态
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815020.html,平昌冬奥会“5G示范村”纪行,韩国江原道东北部的小村庄义野地村给人的观感，很像冬奥会举办城市平昌。	位于边陲、以悠久历史自豪的义野地，是全球最早部署5G技术的样板村，现在又成为韩国行政安全部、当地政府和平昌冬奥会官方合作伙伴韩国电信共同打造的“5G示范村”。,滚动-产业动态-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814966.html,Roadster跑车上了太空 但特斯拉财报这次亏惨了,据外媒2月8日报道，特斯拉发布2017年第四季度财务报告显示，遭受了史上最严重的季度亏损。不过，该公司也迎来了一次年同比收益暴涨。,滚动-产业动态-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812561.html,新型生物传感器使急性心梗确诊率更高,近日，从中科院长春光机所应用光学国家重点实验室传来最新消息，一种基于光纤耦合器的无标超高灵敏度生物传感器样机数据取得重要突破，对于心肌梗塞、癌症等生物标志物的检测具有重要意义。相关研究成果已发表在国际期刊《生物传感器与生物电子学》上。,滚动-医学・健康-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812555.html,用中国芯“数”中国钱,立春刚过，暖意渐生，年的味道也逐渐浓郁起来。在天津滨海新区空港经济区恒银科技园，也是一派兴旺的好年景。,滚动-科技-产业动态
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814990.html,英国健康数据研究获巨额投资,英国新成立的健康和生物医疗数据科学研究所――英国健康数据研究（HDR UK）获得了首期3000万英镑经费，旨在利用数据科学应对各种卫生保健问题的挑战。	HDR UK总监安德鲁・莫里斯教授说：“在最高伦理标准指导下，通过与国民健康医疗体系和工业界伙伴的密切合作，HDR UK将充分利用全英的各种数据，这将释放数据和技术的潜力，驱动医疗研究领域的突破，改善预防、检测和诊断疾病（如癌症、心脏病等）的方法。,滚动-发明・创新-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814983.html,从克隆猴的成功谈中国创新,克隆猴诞生的消息让媒体蜂拥而上，可爱的“中中”“华华”萌态不断刷屏，让2018年新春多了一道创新大礼。	这一成果所体现的是具有中国特色的创新活动正在不断深入，尽管仍然缺乏具有领军性质的原始创新，通俗地讲就是具有潜力问鼎诺奖的成果，但结合不断取得的成绩，我们可能也要转变一下――对科学本身而言，问鼎诺奖一定是最重要的目标吗？	同样的问题也可以用来探讨工业界的创新路径。,滚动-科技-发明・创新
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814947.html,“飞天特斯拉”的假太空人有任务：在测试宇航服,据TechCrunch报道，今天，SpaceX把一个名为“Starman”的假人送往太空展开太空之旅。事实证明，它绝非是个噱头，其真实目的是在太空环境中测试SpaceX的宇航服。,滚动-科技-航空・航天
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814862.html,自带“空调”电子元件可耐340℃高温,电脑突然蓝屏，手机强制关机，汽车需要熄火……明明电量充足为什么会出现这些让人措手不及的状况？也许因为它们都太热了！记者8日从南京大学获悉，该校缪峰教授团队研发出一种能够摆脱对冷却系统依赖的电子元件，相关成果在《自然・电子学》杂志刊发。	手机、电脑、汽车控制系统等电子设备里含有大量负责运算和存储的电子元件，一般而言，这些器件的工作温度均不能超过125℃，否则就会导致计算结果出错或者数据丢失。,滚动-发明・创新-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814860.html,强激光实验首次证明光可阻碍电子,据物理学家组织网7日报道，英国团队用超强激光照射电子，首次在实验室展示了光让电子速度减慢的辐射反应，这揭示了超越经典物理的动力学，并暗示量子效应的存在，有助于科学家更好地理解宇宙内某些最极端环境中发生的现象以及量子电动力学。	当光线照射一个物体时，一些光会从物体表面散射回来，但如果物体移动速度够快，且光线够强，就会发生奇怪的事情。,滚动-科技-发明・创新
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827861.html,大型火箭的过去、现在与未来,2018年美国东部时间2月6日约15:48，SpaceX公司开发的猎鹰重型火箭在美国佛罗里达州卡纳维拉尔角的肯尼迪航天中心39号发射台（LC-39A）首飞成功，此后成功回收两枚助推火箭，并飞向地球―火星轨道。猎鹰重型火箭高度是70米，直径12.2米，可以将63.8吨物资送到“近地球轨道”，它的成功首飞，使其成为当今世界上最强大的火箭。,科技-滚动-探索・发现
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827810.html,新方法可确定银粒子抗菌效果和安全性,在医疗领域，银纳米粒子对于抵御感染性疾病具有重要意义。不过，如何更加安全使用这种纳米粒子，仍是需要考虑的问题――基于银纳米粒子的抗微生物剂，是否可以促进持久的杀菌效果，并且不会对人体产生有害的毒副作用？	此次，都柏林大学三一学院研究人员安德里勒・普林那-梅勒及同事在《英国皇家学会开放科学》上发表论文称，他们提出了一个有效的多步骤方法，可以对此进行鉴定，从而最大限度提高含有银纳米颗粒（如表面涂层）的医疗器械的抗微生物活性，并最大限度地减少对人类健康的任何风险。,科技-滚动-探索・发现
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815067.html,东北虎豹国家公园自然资源监测系统开通,"8日,记者从国家林业局获悉，东北虎豹国家公园自然资源监测系统正式开通。这是全球首个真正实现虎豹国家公园大面积全覆盖的智能化自然资源监测、评估和管理体系。",科技-滚动-探索・发现
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815046.html,罕见景观 神奇自然的伟大馈赠,俄罗斯摄影师在飞过阿姆斯特丹的空中拍到了不可思议的一幕:一架飞机的影子被一圈彩虹光晕包围着。这是光与悬浮在大气中的冰晶相互作用的结果。,探索・发现-滚动-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815010.html,超级木材可替代合金,英国《自然》杂志8日发表了一项材料学最新进展：美国科学家研发出一种可以将天然木材制成高性能结构材料的全新简易方法。这种新问世的密实木材，无论是强度、韧性，还是抗弹性能，都表现出众，不但质量极轻，耐用度还几乎高于目前所有结构金属和合金。,科技-滚动-探索・发现
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827861.html,大型火箭的过去、现在与未来,2018年美国东部时间2月6日约15:48，SpaceX公司开发的猎鹰重型火箭在美国佛罗里达州卡纳维拉尔角的肯尼迪航天中心39号发射台（LC-39A）首飞成功，此后成功回收两枚助推火箭，并飞向地球―火星轨道。猎鹰重型火箭高度是70米，直径12.2米，可以将63.8吨物资送到“近地球轨道”，它的成功首飞，使其成为当今世界上最强大的火箭。,科技-滚动-探索・发现
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0222/c1007-29827810.html,新方法可确定银粒子抗菌效果和安全性,在医疗领域，银纳米粒子对于抵御感染性疾病具有重要意义。不过，如何更加安全使用这种纳米粒子，仍是需要考虑的问题――基于银纳米粒子的抗微生物剂，是否可以促进持久的杀菌效果，并且不会对人体产生有害的毒副作用？	此次，都柏林大学三一学院研究人员安德里勒・普林那-梅勒及同事在《英国皇家学会开放科学》上发表论文称，他们提出了一个有效的多步骤方法，可以对此进行鉴定，从而最大限度提高含有银纳米颗粒（如表面涂层）的医疗器械的抗微生物活性，并最大限度地减少对人类健康的任何风险。,滚动-探索・发现-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815067.html,东北虎豹国家公园自然资源监测系统开通,"8日,记者从国家林业局获悉，东北虎豹国家公园自然资源监测系统正式开通。这是全球首个真正实现虎豹国家公园大面积全覆盖的智能化自然资源监测、评估和管理体系。",滚动-探索・发现-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815046.html,罕见景观 神奇自然的伟大馈赠,俄罗斯摄影师在飞过阿姆斯特丹的空中拍到了不可思议的一幕:一架飞机的影子被一圈彩虹光晕包围着。这是光与悬浮在大气中的冰晶相互作用的结果。,探索・发现-滚动-科技
http://scitech.people.com.cn/index7.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815010.html,超级木材可替代合金,英国《自然》杂志8日发表了一项材料学最新进展：美国科学家研发出一种可以将天然木材制成高性能结构材料的全新简易方法。这种新问世的密实木材，无论是强度、韧性，还是抗弹性能，都表现出众，不但质量极轻，耐用度还几乎高于目前所有结构金属和合金。,滚动-探索・发现-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838910.html,大数据杀熟：最懂你的人伤你最深,在刚刚过去的长假，想必不少人选择以旅游的方式过春节。出门在外自然少不了要订票、订酒店，上网通过各种票务平台解决这些已成为多数人的选择。,滚动-科学界-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838876.html,从蹿红到悄无声息 直播答题行业面临洗牌,24日消息，百度旗下好看视频推出的《极速挑战》直播答题活动，目前已经获得国家广电总局批准，成为首个正式回归的直播答题栏目。在整个春节期间，几乎绝大多数主流直播答题平台均变得异常冷清。,滚动-产业动态-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838857.html,共享单车取消月卡优惠 烧钱时代正式结束,日前，摩拜、ofo正式取消了月卡优惠，月卡价格恢复到20元/月。在摩拜客户端上，月卡的价格已从此前的每月2元、每3个月5元的优惠价恢复到20元/月的原价，包年12个月的月卡价格为240元；ofo的客户端也显示，包月卡的价格为20元。,滚动-产业动态-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838824.html,土卫二支持生命存在有新证据,英国《自然・通讯》杂志27日发表的一篇天体生物学论文认为，土卫二上的条件如果与科学家推测相符，就意味着微生物可以利用二氧化碳和氢气生长并产生甲烷。而土卫二岩核内发生的地化反应，可以给这些微生物提供充足氢气。,科技-探索・发现-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838816.html,7个青光眼易感基因区域认定,日本理化学研究所与日本东北大学的研究小组对开角型青光眼实施了全基因组关联分析（GWAS），认定了7个新的易感基因区域。	青光眼是视神经受损的眼病，在日本占失明原因的第一位。,滚动-医学・健康-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0214/c1057-29823878.html,罕见鱼类基因组揭示生存“秘诀”,英国《自然・生态与演化》杂志近日在线发表的一篇研究报告称，德国及美国科学家对一种单性繁殖的鱼类的基因组测序，揭示了其令人惊叹的生存状况。该发现出人意料，因为单性繁殖一直被认为会导致基因组退化。,科技-科学界-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0213/c1007-29822689.html,中科院：五年时间建成国际地球大数据科学中心,人民网北京2月13日电（赵竹青）“大数据已成为与自然资源、人力资源一样重要的战略资源。”12日，中国科学院启动了“地球大数据科学工程”战略性先导科技专项，计划用五年时间，建成具有全球影响力的国际地球大数据科学中心，为“美丽中国”、“一带一路”等建设提供决策支持。,滚动-独家-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815083.html,我第五座南极考察站选址奠基,记者8日从国家海洋局获悉，我国第五座南极考察站7日正式在南极三大湾系之一的罗斯海区域沿岸的恩克斯堡岛选址奠基，我国极地科考事业再次迈出了里程碑的一步。	“未来，中国在罗斯海地区将会有支撑点，这将极大提高我国极地科学考察能力。,科技-科学界-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29815073.html,中国石油天然气国内产量首超千亿方,据中国石油最新消息，作为国内最大的油气主供应商，中国石油2017年天然气国内产量首次突破千亿立方米的历史节点，达到1033亿立方米，同比增长5.3%；占国内天然气总产量的70.1%、消费量的44%；天然气在油气结构中占比逼近半壁江山，达到46.4%，成为中国石油新的经济增长点。对建设美丽中国的贡献相当于一年新种植14.2亿棵树木。,滚动-科技-科学界
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814955.html,中国运载火箭总设计师：超越猎鹰的火箭只待立项,美国太空探索公司(Space X)成功发射“猎鹰重型”运载火箭的消息，一日之间占刷爆了“朋友圈”。北京时间7日凌晨4点45分，在两次临时推迟后，“猎鹰重型”火箭成功发射，两枚助推器也成功回收。,科技-科学界-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0207/c1007-29810329.html,世界最小火箭发射升空 机体由家电零件构成,据英国《每日邮报》2月5日报道，日本宇宙航空开发研究机构(JAXA)2月3日午夜前后在内之浦宇宙空间观测所成功发射了迄今最小的火箭SS-520。火箭已搭载迷你卫星TRICOM-1R进入预定轨道。,滚动-科技-产业动态
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0207/c1007-29810317.html,苹果发布iOS 11.3新测试版：可以手动降频了,之前苹果的“降速门”让一众果粉纷纷高呼：“心寒”。但好在苹果及时对此事作出了补救方法。,滚动-产业动态-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0207/c1007-29810236.html,智能音箱成控制中心尚需时日,据报道，苹果智能音箱HomePod已开始接受预订，并于2月9日发货。这是苹果推出的首款智能音箱。,科技-产业动态-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0207/c1007-29810152.html,互联网寻人背后的温情：帮3573个家庭团圆,1月的某一天，已过80岁的汤利柏独自走出了家门。他患有阿尔茨海默症。,滚动-科技-产业动态
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0207/c1007-29810147.html,我国建成LNG完整产业链,中国海油、中国石化6日同时宣布，来自不同产地的液化天然气（LNG）分别在其各自位于天津的LNG接收站码头成功卸载，经气化后将通过配套管网向京津冀鲁地区供气，可有效缓解华北地区今冬天然气供需紧张。	从2006年6月国内首个LNG接收站广东大鹏项目建成投运至今，我国用不到12年的时间建成从上游海外LNG资源基地建设、天然气勘探、开发，到中游LNG船跨洋运输、LNG接收站建设、天然气管网管道建设，再到下游天然气发电、汽车加气、工业用气、LNG冷能利用等全环节覆盖的完整产业链，并有多项技术指标国际领先。,滚动-科技-产业动态
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812667.html,旅行青蛙，能治愈你的孤独吗,最近一段时间，旅行青蛙APP被誉为治愈系游戏，可以帮助人们缓解孤独症状。怕孤独，或许是人类的通病。,滚动-科技-发明・创新
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812658.html,一滴尿液“秒查” 人体代谢状态,记者近日从中国科学院合肥物质科学研究院了解到，该院医学物理与技术中心研究室科研人员在体液检测研究中取得进展，他们发展了超声雾化萃取―质子转移反应质谱（UNE-PTR-MS）技术，可实现对一滴尿液中挥发性有机物（VOCs）的高灵敏快速检测，相关研究结果日前发表在著名学术刊物《分析化学》上。	新陈代谢是指机体与机体内环境之间的物质和能量交换以及生物体内物质和能量的自我更新过程。,滚动-发明・创新-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812643.html,私人探月梦何时能实现,谷歌“月球X大奖”宣传图片	“月球X大奖”勇敢地尝试将“探月”这一难度极高的太空项目，由耗资巨大的国家行为转为经济高效的私人行为，为人类未来探索太空的新方式打开了一扇窗。	由X奖基金会发起，搜索巨头谷歌公司赞助的太空竞赛“月球X大奖”日前已宣告结束，但没有任何一支团队能得到两千万美元的头奖。,滚动-科技-航空・航天
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812578.html,小核糖核酸分子可调控肿瘤血管新生,来自中国科学院昆明动物研究所的消息，国际学术期刊《致癌基因》最新发表了该所肿瘤生物学学科组陈策实课题组的成果，他们在小核糖核酸分子调控乳腺癌血管新生功能及机制的研究中取得了重要进展。	据陈策实研究员介绍，实体瘤生长，需依赖于血液提供充足的营养和氧气。,发明・创新-科技-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812520.html,新型便携装置两秒检测水质,以色列初创企业Lishtot研发出一种名为TestDrop的便携式水质检测装置，通过检测杯中水引起的电场变化，并采用特殊算法分析这些变化，两秒内就可检测到水中有无大肠杆菌、铅、砷、汞、铜和氯等污染物。	该装置外形如钥匙扣，操作方法非常简单：用户只需将TestDrop指向水杯，蓝灯亮起则意味着水是完全干净的；红灯亮起则表明水受到了污染。,滚动-科技-发明・创新
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814987.html,人工智能机遇与挑战 听听专家怎么说,8日，李开复再次刷屏。当天，北京前沿国际人工智能研究院在京成立，创新工场董事长李开复任首任院长。,滚动-探索・发现-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812632.html,细胞可能会 从基因层面“听音”,新知	据新华社报道，日本京都大学研究人员最新发现，细胞能在基因层面对声音产生应答，这有望帮助揭开生命与声音的根本关系。	声音是动物个体识别外界环境以及交流的主要途径，动物个体声音的重要性不言而喻，然而几乎没有发现在细胞水平上是否有识别声音的机制。,科技-滚动-探索・发现
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812629.html,微塑料污染 威胁海洋滤食动物,据新华社报道，一项国际研究日前发现，海洋微塑料污染会对鲱鱼和须鲸等海洋滤食性动物的生长和繁殖带来不利影响。这再次警示了微塑料对海洋生态系统的危害。,滚动-探索・发现-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812611.html,看，月亮“长”光环了,身边的天文学	1月29日晚上，北京夜空的月亮周围出现了一个白亮的光环，将月亮包围其中，其色皎皎然。“这就是月晕。,滚动-探索・发现-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812597.html,狮子座： 春季星空中反写的问号,2016年12月27日午夜，内蒙古七星湖景区的狮子与夜空中的“狮子座”遥相呼应。戴建峰摄	立春过后，大地渐回暖，星空更灿烂。,滚动-探索・发现-科技
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814987.html,人工智能机遇与挑战 听听专家怎么说,8日，李开复再次刷屏。当天，北京前沿国际人工智能研究院在京成立，创新工场董事长李开复任首任院长。,科技-滚动-探索・发现
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812632.html,细胞可能会 从基因层面“听音”,新知	据新华社报道，日本京都大学研究人员最新发现，细胞能在基因层面对声音产生应答，这有望帮助揭开生命与声音的根本关系。	声音是动物个体识别外界环境以及交流的主要途径，动物个体声音的重要性不言而喻，然而几乎没有发现在细胞水平上是否有识别声音的机制。,科技-滚动-探索・发现
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812629.html,微塑料污染 威胁海洋滤食动物,据新华社报道，一项国际研究日前发现，海洋微塑料污染会对鲱鱼和须鲸等海洋滤食性动物的生长和繁殖带来不利影响。这再次警示了微塑料对海洋生态系统的危害。,科技-滚动-探索・发现
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812611.html,看，月亮“长”光环了,身边的天文学	1月29日晚上，北京夜空的月亮周围出现了一个白亮的光环，将月亮包围其中，其色皎皎然。“这就是月晕。,科技-航空・航天-滚动
http://scitech.people.com.cn/index8.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812597.html,狮子座： 春季星空中反写的问号,2016年12月27日午夜，内蒙古七星湖景区的狮子与夜空中的“狮子座”遥相呼应。戴建峰摄	立春过后，大地渐回暖，星空更灿烂。,滚动-探索・发现-科技
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838808.html,美启动眼部黄斑变性追踪研究,美国国立卫生研究院（NIH）官网最新消息称，其国家眼科研究所（NEI）领导的一项新临床研究，将在5年时间内追踪500人，以了解早期老年黄斑变性（AMD）的变化。	AMD是美国50岁以上人群视力障碍和丧失的主要原因。,滚动-探索・发现-科技
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838802.html,大数据可破解琼州海峡“堵局”,雾锁琼州，10年不遇。自2月18日以来，一场多年罕见的大雾让琼州海峡持续封航，叠加春节黄金周返程高峰，截至2月25日13时，海南省海口市三个港口附近滞留车辆仍接近1万辆。,科技-发明・创新-滚动
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838783.html,深层土壤对气候变化响应或存滞后效应,日前，浙江大学生命科学学院程磊教授实验室提出了深层土壤对气候变化响应存在滞后效应的设想。该成果以技术评论的形式，于2月23日刊登在国际学术期刊《科学》杂志上。,滚动-科学界-科技
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838774.html,肝癌肺转移早期预警网络信号破译,在国家重点研发计划、中科院先导专项及国家自然基金的资助下，复旦大学附属中山医院夏景林教授与中科院细胞生化所陈洛南研究员合作，带领杨毕伟博士、唐文清博士和李美仪博士，经4年研究，在肝癌肺转移发生机制上有了新发现，首次成功应用动态网络标志物（DNB）的方法筛选并绘制了“肝癌肺转移发生前”的早期预警网络信号图，根据该图可观察病程不同阶段的动态变化，对研究肝癌肺转移发生有重要临床价值。相关研究已发表在最新一期《自然・通讯》上。,科技-探索・发现-滚动
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0228/c1007-29838732.html,基因表达尚“表达”不了死者死亡时间,最近，英国《自然・通讯》杂志发表文章称，欧洲科学家根据生物库的数据分析表明，死亡引起的不同组织的基因表达变化，将可用于估计死者的死亡时间。该消息引发公众广泛关注。,科技-探索・发现-滚动
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0209/c1007-29814845.html,5000℃！超离子水冰首次“现形”,据英国《独立报》官网6日报道，美国科学家在5000℃高温下，首次创造了一种奇特的水态，称为“超离子水冰”。研究人员认为，这种物质是太阳系中遥远行星结构的关键组成部分，这一成果或有助于研究海王星和天王星的磁场。,滚动-科技-科学界
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29814239.html,全球地球科学领域首个大数据刊物在华创刊,人民网北京2月8日电（赵竹青）近日，地球科学领域大数据开放获取国际学术刊物《地球大数据（Big Earth Data）》正式创刊，成为全球地球科学领域的第一个大数据刊物。	“大数据正在成为知识经济时代的战略高地，成为国家和全球的新型战略资源。,滚动-独家-科学界
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812637.html,雷打雪，没那么神秘,我国北方多个城市曾出现过雷打雪天气	极度低温、大规模降雪、停电……年初，冬季风暴“格雷森”席卷了美国东海岸，给人们生活带来不便的同时，也让纽约州和新英格兰州部分地区的人们，有机会见识到一种罕见而激动人心的现象――雷打雪。	雷打雪，这不会又是一种新型极端天气吧，看到此，有民众不免产生这样的疑问。,科学界-科技-滚动
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812622.html,常见昆虫 也面临灭绝威胁,据新华社报道，最近几十年全球昆虫数量呈持续减少趋势。人们一直认为只有一些对栖息地要求高的珍稀昆虫濒临灭绝，但新研究发现即便一些常见昆虫也面临巨大威胁。,科技-科学界-滚动
http://scitech.people.com.cn/index9.html#fy01,http://scitech.people.com.cn/n1/2018/0208/c1007-29812606.html,苹果因为引力落地？ 这会不会是错觉,时空弯曲与光线的引力偏折		用微引力透镜寻找行星示意图	从牛顿时代开始，引力便出现在科学研究的各种场合。而最近，它帮助人类“看”到了银河系外的行星。,科技-科学界-滚动
